DATE,SEASON,AVY_DANGER,AVY_CHARACTER,WET_DANGER,DRY_DANGER,WET_LOOSE,WET_SLAB,WIND_SLAB,STORM_SLAB,CORNICE_FALL,PERSISTENT_SLAB,DEEP_SLAB,DRY_LOOSE,GLIDE_AVALANCHE,LONG_SLIDING_FALL,AWND,PGTM,PRCP,PRCP_ATTRIBUTES,PSUN,SNOW,FIVE_DAY_SNOWFALL,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_SWING,TMAX_SWING_FROM_AVE,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,SKY CONDITION,PRECIP TYPE/RATE,FORM/SIZE,HN24_CM,HW in Tube (MM),H24W in Can (MM),DENSITY (KG/M3),HST (CM),HS_CM,SETTLEMENT/MELT,Surf Temp (C),T-10 (C),T-20 (C),CURRENT TEMP,X24_HR_MAX,24HRMAX_SWING,24 HR MIN
4/27/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,8.05,,0,",,W,2400",97,0,0.6,",,W,",9.1,",,W,",37,5,2.2,",,W",22,",,W",829,",,W",270,",,W",23.9,",,W",CLR,,,,,,,,110,-3,-2.5,-0.7,-0.1,-2,8,13,-3
4/28/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,8.72,,0,",,W,2400",100,0,0.6,",,W,",7.1,",,W,",41,4,3.6,",,W",29,",,W",856,",,W",180,",,W",23,",,W",CLR,,,,,,,,110,0,-0.1,0,0,0,11,3,-1
4/29/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,Y,13.42,,0,",,W,2400",80,0,0.6,",,W,",5.9,",,W,",42,1,2.4,",,W",33,",,W",687,",,W",180,",,W",25.9,",,W",CLR,,,,,,,,107,-3,0,0,0,6,12,1,0
4/30/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,7.38,,0,",,W,2400",97,0,0.6,",,W,",5.1,",,W,",46,4,7.6,",,W",33,",,W",838,",,W",180,",,W",19,",,W",CLR,,,,,,,,105,-2,1,0,0,3,12,0,3
5/1/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,7.38,,0,",,W,2400",86,0,0,",,W,",5,",,Z,",51,5,11.4,",,W",37,",,W",740,",,W",90,",,W",21,",,W",,,,,,,,,,,,,,,,,
5/2/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,14.76,,0,",,W,2400",57,0,0,",,W,",4,",,Z,",50,-1,6.6,",,W",29,",,W",496,",,W",90,",,W",45,",,W",,,,,,,,,,,,,,,,,
5/3/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,17.22,,0,",,W,2400",100,0,0,",,W,",4,",,Z,",43,-7,-3,",,W",27,",,W",870,",,W",90,",,W",47,",,W",,,,,,,,,,,,,,,,,
5/4/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,16.55,,0,",,W,2400",100,0,0,",,W,",4,",,Z,",44,1,-2.4,",,W",33,",,W",872,",,W",90,",,W",40.9,",,W",,,,,,,,,,,,,,,,,
5/5/13,2012/2013,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,12.08,,0,",,W,2400",100,0,0,",,W,",3,",,Z,",48,4,1.2,",,W",38,",,W",875,",,W",90,",,W",29.1,",,W",,,,,,,,,,,,,,,,,
12/15/13,2013/2014,3,DRY,0,3,0,0,3,3,0,0,0,0,0,N,51,,1.43,",,W,2400",0,11.9,11.9,",,W,",11,",,W,",23,-25,-24.2,",,W",-5,",,W",0,",,W",270,",,W",81,",,W",X,s3,f20.25,31,26,21,84,31.5,65,,-10.8,-12.2,-12.4,-12,-12,,-24
12/16/13,2013/2014,3,DRY,0,3,0,0,3,3,0,0,0,0,0,N,65.77,,0.08,",,W,2400",4,1.2,13.1,",,W,",13,",,W,",-2,-25,-43.6,",,W",-18,",,W",20,",,W",270,",,W",108,",,W",OVC,s-1,st1.5,,10.5,,69,36.5,75,5.25,-10,-8.9,-24,-13.5,-6,6,-15.5
12/17/13,2013/2014,,,0,0,,,,,,,,,,,31.32,,0.06,",,W,2400",57,1.2,14.3,",,W,",13,",,W,",11,13,-20.2,",,W",-9,",,W",311,",,W",220,",,W",61.1,",,W",CLR,-,-,7.1,10.5,12,148,7.8,63,19,-19.6,-18.1,-12.8,-21.5,-14.5,-8.5,-23
12/18/13,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,37.58,,0.07,",,W,2400",18,0.7,15,",,W,",13,",,W,",11,0,-13.8,",,W",0,",,W",100,",,W",270,",,W",76.1,",,W",OVC,s-1,st2-5,2.9,3,10,103,,61,,-11,-10,-9,-10,-9.5,5,-20
12/19/13,2013/2014,3,DRY,0,3,0,0,3,0,0,3,0,0,0,N,61.29,,0.08,",,W,2400",12,0.9,15.9,",,W,",13,",,W,",13,2,-5.2,",,W",2,",,W",65,",,W",270,",,W",87,",,W",CLR,-,-,1.6,,,,4.9,60,2.6,-8.8,-8.7,-5,-9.5,-9.5,0,-12.5
12/20/13,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,51,,0.32,",,W,2400",0,1,5,",,W,",13,",,W,",31,18,19.8,",,W",12,",,W",0,",,W",270,",,W",91,",,W",X,s-1,"f2/f51.5, sd",0.5,,,,,60,,-3.9,-4.6,-3.7,-2,-2,7.5,-10
12/21/13,2013/2014,3,WET,3,0,0,3,0,0,0,0,0,0,0,N,48.77,,0.67,",,W,2400",0,0,3.8,",,W,",11,",,W,",38,7,25.2,",,W",30,",,W",0,",,W",270,",,W",80.1,",,W",CLR,-,-,,,4,,,55,5,0.5,0.3,0.2,4,3,5,-2
12/22/13,2013/2014,3,WET,3,0,0,3,0,0,0,0,0,0,0,N,59.73,,0.47,",,W,2400",0,0,2.6,",,W,",3.1,",,W,",45,7,24.2,",,W",36,",,W",0,",,W",220,",,W",111,",,W",OVC,rl,-,,,12,,,43,12,1.8,0.3,0.3,2,7,4,0
12/23/13,2013/2014,1,BOTH,1,1,0,1,1,0,0,0,0,0,0,N,45.19,,0.54,",,W,2400",0,1.6,3.5,",,W,",0,"T,,W,",38,-7,10.4,",,W",7,",,W",0,",,W",270,",,W",70,",,W",OVC,-,-,,,6,,,40,3,1.8,0.5,0.5,3,6,-1,0
12/24/13,2013/2014,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,52.12,,0,",,W,2400",88,0,2.6,",,W,",1.2,",,W,",8,-30,-25,",,W",-18,",,W",477,",,W",270,",,W",77,",,W",FEW,-,-,1,,4.2,,1,34,7,-4.6,-0.7,-0.2,-9,4,-2,-9
12/25/13,2013/2014,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,28.41,,0,",,W,2400",95,0,1.6,",,W,",1.2,",,W,",11,3,-21,",,W",-22,",,W",517,",,W",310,",,W",74,",,W",,,,,,,,,,,,,,,,,
12/26/13,2013/2014,2,DRY,0,2,0,0,0,2,0,0,0,2,0,Y,39.82,,0.46,",,W,2400",0,6.6,8.2,",,W,",1.2,",,W,",8,-3,-20,",,W",-1,",,W",0,",,W",320,",,W",63.1,",,W",,,,,,,,,,,,,,,,,
12/27/13,2013/2014,3,DRY,0,3,0,0,3,3,0,0,0,0,0,Y,53.24,,0.19,",,W,2400",0,3.9,12.1,",,W,",3.9,",,W,",7,-1,-15,",,W",1,",,W",0,",,W",270,",,W",76.1,",,W",,,,,,,,,,,,,,,,,
12/28/13,2013/2014,3,DRY,0,3,0,0,3,3,0,0,0,0,0,Y,61.52,,0.03,",,W,2400",0,0.4,10.9,",,W,",5.9,",,W,",19,12,4.6,",,W",4,",,W",0,",,W",270,",,W",87.9,",,W",SCT,-,-,,,,,,35,3.5,-1.3,-1.4,-0.7,-1,-1,,-5
12/29/13,2013/2014,2,DRY,0,2,0,0,2,2,0,0,0,0,0,Y,36.24,,1.21,",,W,2400",0,13.2,24.1,",,W,",5.9,",,W,",28,9,17.4,",,W",18,",,W",0,",,W",270,",,W",74.9,",,W",X,s-1,sd0.25,31,24.5,,,,64,2,-1.7,-1.5,-1,-3,2.5,3.5,-3
12/30/13,2013/2014,4,DRY,0,4,0,0,4,4,0,0,0,0,0,N,61.52,,0.07,",,W,2400",20,0.9,25,",,W,",16.1,",,W,",22,-6,7.4,",,W",-14,",,W",110,",,W",310,",,W",95.1,",,W",CLR,-,-,6,10,1.9,167,28.5,59.5,10.5,-17.9,-16.2,-11.2,-18,-2,-4.5,-19
12/31/13,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,34.67,,0.2,",,W,2400",39,0.9,19.3,",,W,",16.1,",,W,",-1,-23,-17.8,",,W",-11,",,W",215,",,W",270,",,W",70,",,W",,,,,,,,,,,,,,,,2,
1/1/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,57.49,,0.08,",,W,2400",0,0.7,16.1,",,W,",16.1,",,W,",-11,-10,-26,",,W",-17,",,W",0,",,W",270,",,W",86.1,",,W",X,s-1,sd0.25,3.5,3,1.2,86,,59,4,-15,-13.5,-8.2,-17,-15,-15,-20
1/2/14,2013/2014,3,DRY,0,3,0,0,3,3,0,0,0,3,0,N,24.38,,0.17,",,W,2400",4,5.9,21.6,",,W,",16.1,",,W,",4,15,-7.4,",,W",-14,",,W",20,",,W",270,",,W",55.9,",,W",X,s-1,sd0.75,1,,,,,55,5,-15.6,-15.4,-10.3,-19,-16,-1,-20
1/3/14,2013/2014,4,DRY,0,4,0,0,4,4,0,0,0,4,0,N,35.79,,0.19,",,W,2400",68,2,10.4,",,W,",22,",,W,",2,-2,-6.4,",,W",-17,",,W",374,",,W",320,",,W",72.9,",,W",OVC,s-1,sd1,12.5,9.5,8,76,,65,2.5,-11.3,-12.8,-10.5,-19,-14,2,-19
1/4/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,59.28,,0,",,W,2400",92,0,9.5,",,W,",16.9,",,W,",19,17,15.8,",,W",-9,",,W",505,",,W",270,",,W",89.9,",,W",CLR,-,-,3.5,5.7,1.4,,16,64,4.5,-14,-13.3,-9.3,-13,-13,1,-21
1/5/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,53.69,,0.22,",,W,2400",71,0.3,8.9,",,W,",15,",,W,",31,12,28.4,",,W",6,",,W",390,",,W",180,",,W",87,",,W",CLR,-,-,,,,,,60,4,5.1,-6.3,-5.1,-6,-3,10,-15
1/6/14,2013/2014,3,BOTH,3,3,0,3,3,0,0,0,0,0,0,N,58.38,,1.1,",,W,2400",0,1.3,9.5,",,W,",13,",,W,",38,7,29,",,W",-3,",,W",0,",,W",180,",,W",96,",,W",X,r,-,,,19.2,,,55.5,-4.5,0.3,-0.3,-1,3,3,6,-7
1/7/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,72.48,,0.18,",,W,2400",0,1.6,5.2,",,W,",7.1,",,W,",-2,-40,-20.8,",,W",-24,",,W",0,",,W",270,",,W",115,",,W",OVC,s-1,0.25,5,3,37.2,60,5,56,5,-11,-10.2,-9.5,-18,3,0,-20
1/8/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,59.73,,0,"T,,W,2400",30,0,3.2,"T,,W,",7.1,",,W,",-5,-3,-22.6,",,W",-23,",,W",165,",,W",270,",,W",104,",,W",OVC,-,-,,,,,5,56,,-12.2,-11.7,-10.3,-21,-19,-22,-26
1/9/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,55.03,,0,",,W,2400",39,0,3.2,",,W,",7.1,",,W,",11,16,-5.2,",,W",-11,",,W",215,",,W",270,",,W",99.1,",,W",OVC,-,-,,,,,5,56,,-14,-11.1,-7.2,-18,15,34,-21
1/10/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,44.29,,0.07,",,W,2400",0,0.8,3.7,",,W,",7.1,",,W,",25,14,10.4,",,W",5,",,W",0,",,W",270,",,W",64,",,W",CLR,-,-,,,,,,56,,-5.9,-8.4,-8.1,-8,-5,-20,-18
1/11/14,2013/2014,4,WET,4,0,4,4,0,0,0,0,0,0,0,N,50.11,,1.36,",,W,2400",0,0,2.4,"T,,W,",5.9,",,W,",40,15,26.6,",,W",23,",,W",0,",,W",220,",,W",94,",,W",X,R,-,,,,,,50,6,0.2,-0.9,-1.1,3,3,8,-6
1/12/14,2013/2014,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,72.92,,0.23,",,W,2400",0,2.5,3.3,",,W,",2,",,W,",32,-8,18.2,",,W",8,",,W",0,",,W",270,",,W",106.9,",,W",OVC,-,-,,,56.8,,,42,8,-0.3,0.3,0.3,-3,4,1,-3
1/13/14,2013/2014,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,50.33,,0,",,W,2400",69,0,3.3,",,W,",2,",,W,",35,3,14.4,",,W",10,",,W",387,",,W",320,",,W",83,",,W",CLR,-,-,,,1.2,,,36,6,-4.1,-0.2,0.2,-3,-3,-7,-5
1/14/14,2013/2014,1,WET,1,0,0,1,0,0,0,0,0,0,0,N,34.9,,0.81,",,W,2400",0,7,10.3,",,W,",2,",,W,",30,-5,1.4,",,W",18,",,W",0,",,W",270,",,W",79,",,W",OVC,-,-,,,,,,36,0,0.2,0.2,0.2,3,7,10,-4
1/15/14,2013/2014,2,DRY,0,2,0,0,2,2,0,0,0,0,0,Y,36.01,,0.05,",,W,2400",100,0.5,10,",,W,",5.9,",,W,",22,-8,-10.4,",,W",13,",,W",566,",,W",270,",,W",53.9,",,W",CLR,-,-,7,7.8,,112,7,44.5,-1.5,-4.6,,,-5,3,-4,-5
1/16/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,24.38,,0.04,",,W,2400",0,0.8,10.8,",,W,",5.9,",,W,",22,0,-9.8,",,W",16,",,W",0,",,W",220,",,W",38.9,",,W",OVC,s-1,sd0.75,,,,,,43,1.5,-1.2,-1.1,0,-2,-2,-5,-5
1/17/14,2013/2014,2,DRY,0,2,0,0,2,2,0,0,0,0,0,Y,34.23,,0.01,",,W,2400",58,0.1,8.4,",,W,",7.1,",,W,",17,-5,-11.2,",,W",8,",,W",330,",,W",230,",,W",57.9,",,W",OVC,-,-,5,6,6.1,120,5,47,1,-3.2,-2.4,-0.6,-6,-3,-1,-6
1/18/14,2013/2014,2,DRY,0,2,0,0,0,2,0,0,0,0,0,Y,14.99,,0.03,",,W,2400",39,1,9.4,",,W,",7.1,",,W,",15,-2,-10.2,",,W",8,",,W",220,",,W",270,",,W",40,",,W",BKN,-,-,,,,,,46,1,-6.6,-4.8,-2.1,-7,-3,0,-7
1/19/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,Y,37.13,,0.13,",,W,2400",0,2.1,4.5,",,W,",7.9,",,W,",10,-5,-11.2,",,W",1,",,W",0,",,W",270,",,W",95.1,",,W",OVC,s-1,pl2-3,1.5,,0.6,,,46.5,1,-6.4,-4,-1.6,-8,-3,0,-9
1/20/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,Y,58.83,,0.11,",,W,2400",0,1.5,5.5,",,W,",7.1,",,W,",9,-1,-8.2,",,W",-24,",,W",0,",,W",270,",,W",86.1,",,W",OVC,s-1,sd0.25,6,4.5,3.2,75,,52,0.5,-6.1,-5.1,-2.1,-8,-7,-4,-9
1/21/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,26.4,,0,",,W,2400",68,0,4.7,",,W,",5.9,",,W,",-3,-12,-17.6,",,W",-24,",,W",392,",,W",310,",,W",70.9,",,W",CLR,-,-,2.5,2,,80,,55,,-16,-15.6,-13,-23,-7,0,-23
1/22/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,29.97,,0,",,W,2400",84,0,4.6,",,W,",5.9,",,W,",0,3,-9.6,",,W",-11,",,W",487,",,W",360,",,W",57,",,W",OVC,-,-,,,,,,55,,-14,-10.2,-7.2,-21,-20,-13,-21
1/23/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,29.75,,0,",,W,2400",84,0,3.6,",,W,",5.9,",,W,",-6,-6,-12.2,",,W",-21,",,W",490,",,W",320,",,W",53.9,",,W",CLR,-,-,,,,,,55,,-14.7,-13.8,-9.4,-22,-15,5,-20
1/24/14,2013/2014,2,DRY,0,2,0,0,0,0,0,2,0,0,0,N,33.11,,0,",,W,2400",97,0,1.5,",,W,",5.9,",,W,",-1,5,-3,",,W",-19,",,W",564,",,W",270,",,W",59.1,",,W",CLR,-,-,,,,,,55,,-18.3,-14.2,-9.4,-24,-15,0,-25
1/25/14,2013/2014,3,DRY,0,3,0,0,3,0,0,3,0,0,0,N,43.84,,0.23,",,W,2400",3,4.4,4.4,",,W,",5.9,",,W,",3,4,3.2,",,W",-9,",,W",20,",,W",220,",,W",89,",,W",CLR,-,-,,,,,,50.5,4.5,-13.1,-12.5,-8.6,-15,-15,0,-26
1/26/14,2013/2014,3,DRY,0,3,0,0,3,0,0,3,0,0,0,N,63.31,,0.08,",,W,2400",66,1.5,5.9,",,W,",7.1,",,W,",-1,-4,0.4,",,W",-26,",,W",390,",,W",270,",,W",121,",,W",BKN,blowing snow,-,,7.7,4.2,62,,59.5,3.5,-17.7,-11.5,-7.1,-24,-14,1,-24
1/27/14,2013/2014,3,DRY,0,3,0,0,3,0,0,3,0,0,0,N,69.57,,0.14,",,W,2400",5,3.1,9,",,W,",7.1,",,W,",20,21,21,",,W",-19,",,W",30,",,W",270,",,W",114.1,",,W",X,s-1,sd1.5,,5,,100,,56,8.5,-8,-8,-5.5,-9,-9,5,-25
1/28/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,51.9,,0,",,W,2400",63,0,9,",,W,",7.9,",,W,",-13,-33,-16,",,W",-22,",,W",375,",,W",270,",,W",87,",,W",FEW,-,-,,11.2,,97,,60,7.5,-19.6,-8.3,-4.9,-24,-6,3,-24
1/29/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,47.87,,0,",,W,2400",96,0,9,",,W,",7.9,",,W,",-8,5,-9.6,",,W",-15,",,W",570,",,W",270,",,W",89.9,",,W",CLR,-,-,,,,,,59,1,-16.4,-12.3,-7,-17,-17,-11,-22
1/30/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,45.19,,0,",,W,2400",99,0,4.6,",,W,",7.9,",,W,",11,19,10.8,",,W",-15,",,W",590,",,W",320,",,W",91.9,",,W",CLR,-,-,,,,,,59,0,-15.4,-13.4,-8.8,-16,-14,3,-21
1/31/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,56.82,,0,",,W,2400",10,0,3.1,",,W,",7.9,",,W,",12,1,10.2,",,W",3,",,W",61,",,W",270,",,W",87,",,W",FEW,-,-,,,,,,57.5,1.5,-9.6,-7.9,-5.3,-9,-5,9,-17
2/1/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,37.58,,0.12,",,W,2400",63,2.2,2.2,",,W,",7.9,",,W,",20,8,15.6,",,W",5,",,W",382,",,W",230,",,W",87.9,",,W",CLR,-,-,,,,,,56,2,-9.8,-8.2,-5.8,-9,-7,-2,-9
2/2/14,2013/2014,3,DRY,0,3,0,0,3,3,0,3,0,0,0,N,51.67,,0.11,",,W,2400",0,1.9,4.1,",,W,",9.1,",,W,",23,3,18.6,",,W",4,",,W",0,",,W",270,",,W",91,",,W",OVC,-,-,12,17,,142,13,65,3,-2,-3.7,-4.1,-2,-1,6,-9
2/3/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,21.25,,0,"T,,W,2400",26,0.1,4.2,",,W,",9.1,",,W,",16,-7,4.4,",,W",1,",,W",159,",,W",300,",,W",53,",,W",FEW,-,-,,,,,,63,2,-9.8,-7.4,-4.5,-11,-2,-1,-11
2/4/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,28.41,,0,",,W,2400",98,0,4.2,",,W,",9.1,",,W,",11,-5,-5.4,",,W",5,",,W",596,",,W",280,",,W",46.1,",,W",CLR,-,-,,,,,,63,,-14,-10.5,-8.5,-13,-11,-9,-17
2/5/14,2013/2014,3,DRY,0,3,0,0,3,3,0,0,0,3,0,N,19.91,,0.68,",,W,2400",0,12.7,16.9,",,W,",9.8,",,W,",14,3,-2.4,",,W",-3,",,W",0,",,W",320,",,W",76.1,",,W",OVC,S1,ST/2,2,2,2.2,100,2,65,,-5.6,-8.1,-7.3,-11,-10,1,-17
2/6/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,35.12,,0,"T,,W,2400",100,0,14.7,"T,,W,",13,",,W,",8,-6,-8.8,",,W",-8,",,W",615,",,W",320,",,W",63.1,",,W",CLR,,,25,15,14.6,60,26,90,,-11.3,-12.9,-11.5,-18,-9,1,-18
2/7/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,45.41,,0.01,",,W,2400",23,0.1,12.9,",,W,",13,",,W,",-2,-10,-16.4,",,W",-10,",,W",143,",,W",280,",,W",64,",,W",CLR,-,-,,,,,,90,,-8,-9.6,-7.3,-17,-12,-3,-16
2/8/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,49.88,,0,",,W,2400",77,0,12.8,",,W,",13,",,W,",4,6,-5.4,",,W",-12,",,W",480,",,W",290,",,W",80.1,",,W",FEW,-,-,,,,182.6,,81,11,-16.3,-14.2,-9.8,-18,-15,-3,-18
2/9/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,22.82,,0.03,",,W,2400",71,0.8,13.6,",,W,",13,",,W,",4,0,-3,",,W",-3,",,W",440,",,W",280,",,W",38,",,W",BKN,-,-,,,,,,80,1,-15.6,-14.3,-8.4,-18,-13,2,-18
2/10/14,2013/2014,3,DRY,0,3,0,0,3,0,0,3,0,0,0,N,39.15,,0.05,",,W,2400",5,0.7,1.6,",,W,",14.2,",,W,",1,-3,-4.6,",,W",-13,",,W",30,",,W",290,",,W",67.1,",,W",BKN,-,-,2,1.7,1.4,85,2,81,1,-14,-10.5,-7.6,-16,,13,-18
2/11/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,44.52,,0,",,W,2400",11,0,1.6,",,W,",14.2,",,W,",-9,-10,-12,",,W",-20,",,W",72,",,W",300,",,W",66,",,W",BKN,-,-,4.5,8.7,0.4,193,,79,6.5,-14.2,-12.8,-8.6,-19,-14,-14,-19
2/12/14,2013/2014,2,DRY,0,2,0,0,2,0,0,2,0,0,0,N,21.92,,0,",,W,2400",100,0,1.5,",,W,",13,",,W,",13,22,13.4,",,W",-10,",,W",631,",,W",200,",,W",55.9,",,W",CLR,-,-,1,,,,1,78,2,-20.2,-16.4,-9.9,-19,-15,-1,-20
2/13/14,2013/2014,3,DRY,0,3,0,0,3,3,0,3,0,0,0,N,41.61,,0.8,",,W,2400",2,8.7,10.2,",,W,",13,",,W,",20,7,17.4,",,W",5,",,W",10,",,W",70,",,W",91.9,",,W",SCT,-,-,,,,,,75,3,-9.5,-10.2,-7.7,-8,-8,7,-15
2/14/14,2013/2014,4,DRY,0,4,0,0,4,4,0,0,0,0,0,N,57.71,,1.19,",,W,2400",5,11.5,20.9,",,W,",20.9,",,W,",18,-2,12.2,",,W",-1,",,W",35,",,W",300,",,W",112.1,",,W",X,S1,Sd/2,34,,35,,,105,4,-3,-4.5,-5,-5,-4,4,-9
2/15/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,19.91,,0.11,",,W,2400",13,1.9,22.1,",,W,",18.1,",,W,",17,-1,8.4,",,W",1,",,W",81,",,W",310,",,W",49,",,W",CLR,-,-,33,42.5,5,129,46,110,28,-10,-9.5,-6.5,-12,-4,0,-4
2/16/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,62.86,,0.29,",,W,2400",0,2.5,24.6,",,W,",20.1,",,W,",2,-15,-9.8,",,W",-16,",,W",0,",,W",310,",,W",91,",,W",X,S-1,SD,17,15.8,,93,,110,17,-14,-10,-7.5,-16,-6,-2,-16
2/17/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,59.5,,0,",,W,2400",100,0,24.6,",,W,",18.9,",,W,",17,15,3,",,W",-17,",,W",647,",,W",330,",,W",106.9,",,W",FEW,-,-,1,,,,17,110,1,-15,-13.5,-11,-16,-14,-8,-20
2/18/14,2013/2014,3,DRY,0,3,0,0,3,3,0,0,0,3,0,N,31.09,,0.31,",,W,2400",9,5.4,21.3,",,W,",18.9,",,W,",14,-3,-0.8,",,W",1,",,W",61,",,W",180,",,W",67.1,",,W",CLR,-,-,,,,,,110,,-5,-10,-12,-8,-11,3,-15
2/19/14,2013/2014,3,DRY,0,3,0,0,3,3,0,0,0,0,0,N,37.8,,0.39,",,W,2400",13,3.8,13.6,",,W,",20.1,",,W,",24,10,10.4,",,W",6,",,W",86,",,W",300,",,W",78.1,",,W",FEW,-,-,15.3,16,6.4,104.57,15.3,125.3,,-5,-9,-11,-4,-9,2,-13
2/20/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,59.95,,0.14,",,W,2400",6,1.8,13.5,",,W,",18.9,",,W,",22,-2,7.2,",,W",9,",,W",40,",,W",300,",,W",106.9,",,W",SCT,-,-,4.3,7,3,162.8,4.3,129.6,,-5,-8.5,-12,-7,-5,4,-8
2/21/14,2013/2014,3,BOTH,3,3,0,3,3,0,0,0,0,0,0,N,35.12,,0.35,",,W,2400",0,1.5,12.5,",,W,",18.9,",,W,",33,11,17.2,",,W",15,",,W",0,",,W",180,",,W",81,",,W",X,s-1,SD/1,8.5,14,10.3,1164.7,8.5,138.1,,-1,-5,-5,-4,-5,0,-5
2/22/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,64.87,,0.02,",,W,2400",43,0.2,12.7,",,W,",18.9,",,W,",17,-16,-5,",,W",9,",,W",286,",,W",280,",,W",108.9,",,W",CLR,-,-,,10,9.6,400,,124,14.1,-6.5,-5,-4.5,-7,-3,2,-7
2/23/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,2,0,N,51.45,,0,",,W,2400",70,0,7.3,",,W,",18.9,",,W,",16,-1,-6,",,W",6,",,W",464,",,W",270,",,W",76.1,",,W",FEW,-,-,,,,,,120,4,-6,-6,-5,-6,-3,0,-7
2/24/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,59.5,,0.06,",,W,2400",0,1.4,4.9,",,W,",18.1,",,W,",6,-10,-16.4,",,W",-11,",,W",0,",,W",280,",,W",93.1,",,W",BKN,s-1,st .5,,,,,,118,2,-11,-8.5,-7,-13,-4,-1,-13
2/25/14,2013/2014,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,52.57,,0.11,",,W,2400",37,1.3,4.4,",,W,",18.1,",,W,",-7,-13,-25.8,",,W",-15,",,W",245,",,W",290,",,W",91,",,W",BKN,-,-,,,0.3,,1,115,3,-16,-15,-13,-19,-14,-10,-19
2/26/14,2013/2014,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,38.92,,0.16,",,W,2400",9,1.6,4.5,",,W,",18.1,",,W,",-4,3,-17,",,W",-19,",,W",60,",,W",280,",,W",65.1,",,W",SCT,-,-,1,,0.2,,1,115,0,-16.5,-15,-13,-17,-16,-2,-18
